# slope intercept sigma lnLike
-3.159616375337770400e-01 2.219656944039076762e-01 2.769656557818103160e-01 -2.151455340151751372e+01
-4.561802474840808141e-01 1.395082093109049071e-01 3.325566009457835981e-01 -2.186791585526753678e+01
-7.674870394962611808e-01 1.853754917815888803e-01 3.086326046893887454e-01 -2.121275007453728634e+01
-5.743389967223718751e-01 3.077309077012860827e-01 2.920171201600150201e-01 -2.601948043089161189e+01
-6.944945863902115546e-01 1.211755050362612746e-01 3.028651874469471261e-01 -2.220015458884596526e+01
-5.556522193998408854e-01 2.510933803673953135e-01 3.081460408128330886e-01 -2.191015137756279074e+01
-6.604908979830190763e-01 1.485149356186771796e-01 3.182646211701838368e-01 -2.129357161652718489e+01
-9.087176521785365058e-01 1.085568806935347519e-01 3.340620165869946367e-01 -2.511987810566776247e+01
-8.000498567107096060e-01 1.507399618285558962e-01 2.475601942409399181e-01 -2.427459645558207413e+01
-2.489546262820145905e-01 2.147630272177982469e-01 3.299921273055074211e-01 -2.274583901358176874e+01
-8.887776354851817384e-01 1.568870686979683682e-01 3.195587287793969500e-01 -2.290687932598659415e+01
-7.388482046931368341e-01 2.292504545948033934e-01 3.463800633110319938e-01 -2.306468376502702711e+01
-7.303104600832857063e-01 8.076812937894192745e-02 3.220178152452069509e-01 -2.496041674614795980e+01
-3.800598968983590065e-01 2.659594194103185316e-01 2.907857175528211213e-01 -2.311174097429603691e+01
-7.258806447059473754e-01 1.869468693447348673e-01 2.716564649220292726e-01 -2.100277122978406652e+01
-7.702401332933366263e-01 2.246661600163353256e-01 2.809033197861651732e-01 -2.173622966365302034e+01
-6.505021186596640081e-01 1.806819731248803518e-01 2.790132634855251315e-01 -2.034142895464396972e+01
-5.321911343582469422e-01 1.510486253923397637e-01 3.117738867545147285e-01 -2.076649689621072170e+01
-6.239690535222529588e-01 1.088201114940893222e-01 3.053040388603190380e-01 -2.251616248878469762e+01
-3.739931883266198187e-01 1.434768786348074032e-01 2.812383974884002935e-01 -2.118684085832886410e+01
-4.079159710514616011e-01 2.049477373968462968e-01 2.754479553821812532e-01 -2.047906761148383836e+01
-3.559167804846060656e-01 1.547544886534434061e-01 2.967520869109639414e-01 -2.091419469902523431e+01
-5.356145033216165308e-01 1.563705575142567694e-01 2.634434068551131380e-01 -2.087818671983940888e+01
-4.703086529489687306e-01 2.012718117365245862e-01 2.870794845249094451e-01 -2.012782736991250587e+01
-4.068218952136521405e-01 1.770787404573704038e-01 3.336767902352100190e-01 -2.152906832589053465e+01
-5.995034604143838486e-01 2.172502042466532279e-01 2.753398403095257962e-01 -2.056056724757216259e+01
-4.838448173028221944e-01 1.749375991038662759e-01 2.518869830648905461e-01 -2.108864662305025917e+01
-3.482758400409750044e-01 2.217596865415925600e-01 2.428150556365233359e-01 -2.293803518574911493e+01
-8.103718470476083402e-01 2.316484340367274131e-01 2.737339700984623425e-01 -2.259562057833261761e+01
-5.459964566942896447e-01 1.595598810127343004e-01 2.921021924692578930e-01 -2.026828527744492092e+01
-5.827389490665587646e-01 2.030337558980842838e-01 2.682971360408323847e-01 -2.039176506291042656e+01
-5.659397107869093002e-01 1.505101870525269447e-01 3.077556018754827871e-01 -2.070813203967063743e+01
-3.744679351279270318e-01 1.895761238758923162e-01 2.946175659130069735e-01 -2.046595034744348141e+01
-3.900212490915943575e-01 2.308485862380764420e-01 2.619612556438618012e-01 -2.174179098467678273e+01
-4.960564655736003359e-01 1.600700218132092290e-01 2.867580754295409040e-01 -2.025399019362847142e+01
-8.613082685947165418e-01 2.772894876988558632e-01 3.175682233581275660e-01 -2.507216653320277544e+01
-6.516728297157571292e-01 1.872257976548399039e-01 2.856333734926773116e-01 -2.026537760881381089e+01
-6.079107513209452973e-01 2.062019167918265894e-01 2.500469684606841381e-01 -2.143208497961934711e+01
-4.602537054328847410e-01 2.154006371103883710e-01 2.389311553026351453e-01 -2.243787476655167268e+01
-6.341352281124849055e-01 1.688269072214994559e-01 2.917832734565402042e-01 -2.032038370891728363e+01
-6.546504629170872835e-01 1.744943099439071887e-01 2.990055841977483087e-01 -2.040270158071138695e+01
-4.410955440998068355e-01 1.743232686404540543e-01 2.888004134278088775e-01 -2.015528783933316603e+01
-4.631536418200630223e-01 1.836092052714124179e-01 3.598795187255566796e-01 -2.284517167338575305e+01
-2.332629703687041367e-01 2.316293302051691261e-01 3.341304383738641359e-01 -2.352605698433756132e+01
-5.214980097035948337e-01 1.479185388082431551e-01 3.107430479449108107e-01 -2.081710678245875457e+01
-4.295991434054878266e-01 1.584224590539420052e-01 2.872381941397746941e-01 -2.043969036760233493e+01
-2.165034057910327214e-01 1.832481986879993530e-01 2.722588357969152884e-01 -2.208407787889844798e+01
-3.422845578455647186e-01 1.708090161608773472e-01 2.687976719980764706e-01 -2.099095645994868775e+01
-6.650609007621675062e-01 1.831826913011875835e-01 2.951520771591326087e-01 -2.036005774079416142e+01
-6.576263430055243608e-01 1.660608681263120723e-01 3.099233171762703631e-01 -2.071661513417735989e+01
-4.437143525428157709e-01 1.910731399012035037e-01 3.034503321860478331e-01 -2.031879320042571280e+01
-6.345143691497505678e-01 2.352561383194987921e-01 3.086497343777456770e-01 -2.137807952333188766e+01
-8.268144904872913870e-01 1.386340281718961009e-01 2.947682319643059046e-01 -2.259883389643549378e+01
-6.589130737682832306e-01 2.032378043182670457e-01 3.065815868624314211e-01 -2.062419847746051715e+01
-6.162879809951176124e-01 1.464525210129742350e-01 2.960611239477160539e-01 -2.078170581672466710e+01
-4.517855915722198690e-01 2.104115428163974566e-01 2.662251719717775855e-01 -2.062540816773272212e+01
-5.612507587912238805e-01 1.173668588572243932e-01 3.089885011615083887e-01 -2.194114649807280770e+01
-7.243204873203430427e-01 1.817291081895293925e-01 3.270722777795541103e-01 -2.148209678685484292e+01
-7.981355292582017480e-01 1.575780419450628633e-01 2.673897707026550719e-01 -2.242252457664463705e+01
-5.407969966333636691e-01 2.141357648770719213e-01 3.097304285340040653e-01 -2.064935151923506140e+01
-6.908932716090134818e-01 1.943411427848941719e-01 2.933419702806343565e-01 -2.050593982972079843e+01
-5.741211974990266809e-01 2.202278636835629244e-01 2.830162502681937142e-01 -2.049405142555617232e+01
-7.110204340759065378e-01 1.435669436917040298e-01 2.878278734002888140e-01 -2.141353757823990378e+01
-3.395095219999879066e-01 2.166786358607419027e-01 3.245938566139240367e-01 -2.187939370608987844e+01
-7.643707035843041453e-01 1.610766203466530155e-01 2.842086312075494114e-01 -2.139003166017849011e+01
-8.364308147712191666e-01 1.754476666028487730e-01 3.286067898276814336e-01 -2.238390940440051935e+01
-6.353630068514427576e-01 1.494099247637090955e-01 3.272485417200534652e-01 -2.148767594032978678e+01
-3.504805086928408642e-01 1.892840119027076606e-01 2.444611481285898502e-01 -2.216831261657605268e+01
-3.824625445557751635e-01 1.246370802281959872e-01 3.175494766438247130e-01 -2.208533427684901085e+01
-4.621419903607106305e-01 1.260390494238409487e-01 2.955341926021748944e-01 -2.146097702189197065e+01
-2.664600200999704960e-01 1.956916132947785214e-01 2.649754587573098785e-01 -2.177945341252934952e+01
-4.543280721909955799e-01 1.590517724978175174e-01 2.748090425182805330e-01 -2.049299807464844037e+01
-3.749681520126207923e-01 1.433793288850899739e-01 2.526215795519916596e-01 -2.245745904625834655e+01
-6.253288673758967686e-01 2.575508571634939625e-01 3.086534562379459889e-01 -2.234582369138777835e+01
-5.374924726163963218e-01 2.085288957180894687e-01 3.459408684464032047e-01 -2.212647137170211309e+01
-5.638469251312850927e-01 1.773017198270334660e-01 2.589578025658915705e-01 -2.068291324049518209e+01
-5.035685220090252434e-01 1.920283567144273895e-01 2.456801516414431341e-01 -2.140830825824957273e+01
-3.743306770528279093e-01 2.385733580377144003e-01 2.860523382514129076e-01 -2.163236696535112102e+01
-5.890578259327644561e-01 2.031223815033335045e-01 2.618950275947684592e-01 -2.064269960917282631e+01
-6.339485085528200337e-01 1.826527552208923322e-01 3.163013179403530994e-01 -2.068862397734780600e+01
-7.362742238552785201e-01 1.943713861896864958e-01 2.945516607718492441e-01 -2.081693985683996573e+01
-5.314290548899189837e-01 1.376816475256542049e-01 2.980725926960193783e-01 -2.093023080796255542e+01
-4.840285971230827711e-01 1.855525170261524415e-01 3.069232781114496489e-01 -2.028803190796377720e+01
-2.686322645601236792e-01 1.869808501014179336e-01 2.852889383703143267e-01 -2.125967675467286711e+01
-4.036406476735809878e-01 1.692974086863000549e-01 2.522732795995030197e-01 -2.142751369812949136e+01
-5.827488262919828799e-01 2.205399444828293753e-01 2.793556118545047484e-01 -2.055073248269270891e+01
-5.855284452833835473e-01 2.006192421694945605e-01 3.065585968835136121e-01 -2.037664030253663228e+01
-7.525051373316156145e-01 1.786044462031252666e-01 3.056770759117344305e-01 -2.106545120968560525e+01
-5.633239837137511419e-01 2.175896373453354016e-01 2.579692197677106447e-01 -2.107216897352348894e+01
-5.145313639388165994e-01 2.066792741644558340e-01 2.730661071508518889e-01 -2.026223579871701830e+01
-5.612035708919170807e-01 1.468460000238789032e-01 3.132057169847844991e-01 -2.092731571922478295e+01
-5.621251377150984219e-01 2.048563954409444721e-01 2.743757304256175811e-01 -2.023168170694115986e+01
-3.956326357141524142e-01 2.036727798827652203e-01 3.232177456794039228e-01 -2.126877447932666954e+01
-6.075355303420229003e-01 9.819375862630480567e-02 2.908232015170351681e-01 -2.325925384156608544e+01
-3.189006420599326264e-01 1.664339878207388157e-01 3.015906375647226523e-01 -2.102094305639007388e+01
-4.089451887061412716e-01 2.272443279475082623e-01 3.118844535821954089e-01 -2.135629245088874839e+01
-1.161451762796789633e-01 1.860229965386922535e-01 2.884343038319402419e-01 -2.320913199437647378e+01
-4.410526052212780934e-01 1.892990472873860019e-01 2.902541928719077347e-01 -2.012396559032753274e+01
-5.248791288164370572e-01 1.530141974459253706e-01 3.173657000032763520e-01 -2.088763973063426960e+01
-7.916012287976581518e-01 1.029834807863474477e-01 3.010850765918505201e-01 -2.400463591386762374e+01
-2.264283810747583781e-01 2.388838322191720320e-01 2.936245999078082591e-01 -2.296408028872446749e+01
-8.087127967555857166e-01 1.907333053140800594e-01 2.997504762818419266e-01 -2.145995208117443553e+01
-6.732556675128809065e-01 1.826998897697882929e-01 2.950290074643879823e-01 -2.040244146213154863e+01
-7.604718384625160921e-01 1.096072738349196662e-01 3.116863687045007825e-01 -2.330753745678184075e+01
-5.088886393349432158e-01 1.405616720696868382e-01 3.383251893205431182e-01 -2.202548352132765785e+01
-4.982455403825516438e-01 1.989422164289645911e-01 2.956032889149105003e-01 -2.012069651550315541e+01
-7.840439723365451030e-01 1.501677353963089545e-01 2.584534473095118079e-01 -2.308717447287139279e+01
-8.435531434286573926e-01 1.560277927210480531e-01 3.385144435167623533e-01 -2.305712695492567121e+01
-3.262535400310496714e-01 1.599881102952540879e-01 2.695229276869330892e-01 -2.130571721403835284e+01
-6.410458202057028876e-01 1.884196854437726332e-01 3.242323010106096248e-01 -2.100644620677964980e+01
-4.959021684785197559e-01 2.218345812865977762e-01 3.021566379458898721e-01 -2.069119065813888980e+01
-7.433495171859776374e-01 2.374772925393465184e-01 3.050109043208847348e-01 -2.192832602768268657e+01
-6.013689282624429255e-01 1.419411552454016290e-01 2.799177581400041359e-01 -2.100727276398412613e+01
-5.062300614379899866e-01 1.760878935252025157e-01 3.157438029943948621e-01 -2.054406540950186866e+01
-1.017464604386445037e+00 2.100235036477661188e-01 3.145765182384766545e-01 -2.438543661260601780e+01
-7.865130238949694652e-01 1.943104911634211118e-01 2.562626982308709445e-01 -2.241645909657495750e+01
-4.161156100155309345e-01 1.745368401641095302e-01 3.124362172709826413e-01 -2.065883955509119119e+01
-7.860201093280652085e-01 1.664620510928765118e-01 3.086085867691332751e-01 -2.151030405947096824e+01
-4.483212725496746320e-01 2.030144573490239857e-01 2.776267160270378120e-01 -2.025411521986474028e+01
-7.537364902186167726e-01 1.495574509121738727e-01 2.623521491547554652e-01 -2.248511396869039203e+01
-2.494457611190117885e-01 1.574745127669426037e-01 2.855071270967021180e-01 -2.174466145573492781e+01
-6.987903969770856705e-01 2.052383122649590053e-01 2.883110089496382922e-01 -2.065623845832774919e+01
-3.955811055300449963e-01 1.275783304201923984e-01 2.701309545413159152e-01 -2.212134462644506527e+01
-4.871048582220204870e-01 2.453829502528884765e-01 3.088405795453547653e-01 -2.171785185894103876e+01
-5.439719623824812444e-01 1.748279282614593200e-01 4.070606281067064014e-01 -2.619149881185033379e+01
-5.069145995034390895e-01 1.969864394639876670e-01 2.840356774226807657e-01 -2.002111833802369034e+01
-3.419525225029244053e-01 1.635364842210251246e-01 2.704724451740517788e-01 -2.107052729326384721e+01
-5.138365021980869640e-01 2.327735191607390730e-01 2.703512706719707337e-01 -2.111072851407510953e+01
-6.067655045926240165e-01 2.357897950745945770e-01 2.785949648832917735e-01 -2.117056202999218328e+01
-5.071085362306907429e-01 1.756713643134998337e-01 3.465256996019584479e-01 -2.197022024679420582e+01
-5.396858810335557477e-01 2.334480357983330923e-01 3.197311312951570672e-01 -2.151144245551973100e+01
-3.758221869163299589e-01 1.431790637302860769e-01 3.285071744240212754e-01 -2.188422543296655931e+01
-3.966081064383260579e-01 1.353112322737192730e-01 3.743058057914039893e-01 -2.445705754704141555e+01
-2.662233896353000673e-01 2.221810363984450531e-01 3.036986165310032182e-01 -2.200369566046500935e+01
-5.923830867351445040e-01 2.499946862809297454e-01 2.745432421209233476e-01 -2.192094263748074923e+01
-4.195350766058354441e-01 2.119956044024125519e-01 2.740891975185014151e-01 -2.059030801397339516e+01
-6.644632884404438888e-01 1.759902053585939707e-01 2.987026314815007799e-01 -2.043224199001836183e+01
-6.704770197948577426e-01 2.039192771539920512e-01 2.885874567306907501e-01 -2.047191368743887807e+01
-4.874348551079506486e-01 2.024240642323630324e-01 2.750033056511930196e-01 -2.018755323811374680e+01
-4.806138257608591480e-01 1.818644272629973413e-01 2.826038074909136277e-01 -2.001515862829074521e+01
-6.651037427381261136e-01 1.155377524945059159e-01 3.034032584253235632e-01 -2.232288877844606745e+01
-3.844605062466746048e-01 2.409192228976518579e-01 3.350115657550363779e-01 -2.281493909424072086e+01
-6.918187859547471064e-01 2.534500677446803185e-01 3.210048869533689841e-01 -2.267136613941976009e+01
-5.940926145885124798e-01 1.424427386560435937e-01 2.940036071627941672e-01 -2.083821360885925245e+01
-2.276110785376208867e-01 1.339915713216487947e-01 2.920911157987287621e-01 -2.264587414538469545e+01
-5.803308272336961116e-01 1.978926889794545563e-01 2.910087031073526620e-01 -2.008714569331026567e+01
-2.989489190249522976e-01 1.739646096610310000e-01 2.626826467954559985e-01 -2.156370216271253781e+01
-6.222895138156592232e-01 1.611172679179338485e-01 3.350071660303032273e-01 -2.157395058622159212e+01
-3.896956144916952636e-01 2.034386653091172781e-01 3.250012087307199149e-01 -2.136620344661592341e+01
-6.997017122964451774e-01 1.503605513524248205e-01 2.882901170006926805e-01 -2.110021660268150967e+01
-5.334603715515492395e-01 1.626035177031856516e-01 2.830080728757670694e-01 -2.021072205199164173e+01
-5.761179715354953768e-01 1.806647518651025019e-01 2.784568221778142005e-01 -2.007629783920611999e+01
-4.290560850111578839e-01 1.974965814178527013e-01 2.880763545682044624e-01 -2.021307505188168463e+01
-4.997256813316109936e-01 1.467609838049890592e-01 3.075047788591812603e-01 -2.078466702026899071e+01
-5.236979251821619608e-01 1.651249980760593206e-01 2.925173123439230860e-01 -2.015729265662638880e+01
-7.619560569580490217e-01 1.855263396961209788e-01 3.287293185135515827e-01 -2.177595200936116271e+01
-5.185322961791420937e-01 1.705224824483685120e-01 2.986812434072035893e-01 -2.015213728875832899e+01
-5.910420548809753871e-01 1.833080914344372425e-01 3.085654523659958071e-01 -2.034665728312369026e+01
-5.969566965392595348e-01 1.901099576491763199e-01 2.500047997306258374e-01 -2.125360715723070726e+01
-8.898737082300289813e-01 1.794134495650895889e-01 3.483210777442756756e-01 -2.366510273371004658e+01
-5.259056532528101346e-01 2.070347536010380129e-01 2.756441967900509771e-01 -2.022066880881803996e+01
-4.756115121053120509e-01 2.122821019791816255e-01 2.900253408760062324e-01 -2.032441834210845499e+01
-4.557707519539756502e-01 1.733487836498549817e-01 2.867418936808126539e-01 -2.011812921675725363e+01
